"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"356","Brady Poppinga",29,100,4.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brady-poppinga-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Brigham Young",NA,NA,NA,NA,NA,NA,NA,0,0,NA,"Career"
"357","Joey Porter",113,188,9.61702127659574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"joey-porter-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Colorado State",NA,NA,NA,NA,NA,NA,NA,56,56,NA,"Career"
"358","Zach Potter",0,45,0,"Career",NA,53,NA,NA,NA,0,0,0,NA,"10-May",3,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"zach-potter-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"Career",42,21.5,"Nebraska",95,NA,NA,180,NA,NA,0,11,3.7,NA,NA
"359","Sione Pouha",54,106,8.15094339622642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sione-pouha-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Utah",NA,NA,NA,NA,NA,NA,NA,0,0,NA,"Career"
"360","Jerrell Powe",3,28,1.71428571428571,"Career",NA,20,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"jerrell-powe-1",2,NA,"DL",NA,NA,0,0,NA,0,2,0,0,0,0,7,NA,"Career",49,24,"Ole Miss",69,NA,NA,NA,0,0,0,3,3,NA,NA
"361","Brian Price",2,22,1.45454545454545,"Career",NA,22,NA,NA,NA,4,0,0,NA,"",1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"brian-price-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,"Career",75,44.5,"UCLA",97,NA,NA,NA,NA,NA,0,1,1,NA,NA
"362","Myron Pryor",1,24,0.666666666666667,"Career",NA,49,NA,0,0,2,1,1,NA,"",1,0,NA,0,0,NA,2,NA,NA,NA,NA,"myron-pryor-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,0,"Career",69,20,"Kentucky",118,1,0,NA,NA,NA,72,5,5,NA,NA
"363","Mike Purcell",10,38,4.21052631578947,"Career",NA,123,NA,NA,NA,3,0,0,NA,"",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"mike-purcell-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"Career",74,15,"Wyoming",197,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"364","Robert Quinn",66,125,8.448,"Career",NA,29,NA,NA,NA,8,0,0,NA,"",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"robert-quinn-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,"Career",57,25.5,"North Carolina",86,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"365","B.J. Raji",37,91,6.50549450549451,"Career",NA,39,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,"bj-raji-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,"Career",53,29,"Boston College",92,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"366","Shane Ray",12,49,3.91836734693878,"Career",NA,38,NA,0,0,5,1,1,NA,"3-Jun",0,0,NA,0,0,NA,1,NA,NA,NA,NA,"shane-ray-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,"Career",82,34,"Missouri",120,1,0,245,NA,NA,73,0,NA,NA,NA
"367","Cory Redding",71,188,6.04255319148936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cory-redding-1",NA,6,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Texas",NA,1,NA,NA,NA,NA,NA,22,22,NA,"Career"
"368","Haason Reddick",12,48,4,"Career",NA,50,NA,NA,NA,4,2,NA,NA,"1-Jun",1,0,NA,NA,NA,NA,5,NA,NA,NA,NA,"haason-reddick-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"Career",99,47,"Temple",149,NA,NA,230,NA,NA,NA,5,5,NA,NA
"369","Brooks Reed",43,129,5.33333333333333,"Career",NA,39,NA,NA,NA,5,0,0,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"brooks-reed-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,"Career",75,25,"Arizona",114,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"370","Jarran Reed",23,56,6.57142857142857,"Career",NA,72,NA,NA,NA,0,1,NA,NA,"4-Jun",0,0,NA,NA,NA,NA,7,NA,NA,NA,NA,"jarran-reed-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",39,11,"Alabama",111,NA,NA,313,NA,NA,NA,0,NA,NA,NA
"371","Nick Reed",3,26,1.84615384615385,"Career",NA,63,NA,NA,NA,2,0,0,NA,"",0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"nick-reed-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,NA,"Career",85,51.5,"Oregon",148,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"372","Kendall Reyes",24,76,5.05263157894737,"Career",NA,64,NA,0,0,3,1,1,NA,"",2,0,NA,0,0,NA,10,NA,NA,NA,NA,"kendall-reyes-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,0,"Career",78,32.5,"Connecticut",142,1,0,NA,NA,NA,9,81,40.5,NA,NA
"373","Jay Richardson",14,59,3.79661016949153,NA,NA,16,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,"jay-richardson-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"Career",20,10.5,"Ohio State",36,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"374","Sheldon Richardson",62,105,9.44761904761905,"Career",NA,58,NA,NA,NA,3,1,0,NA,"",0,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"sheldon-richardson-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"Career",54,18.5,"Missouri",112,NA,NA,NA,NA,NA,60,0,NA,NA,NA
"375","Christian Ringo",1,20,0.8,"Career",NA,34,NA,NA,NA,2,3,0,NA,"1-Jun",0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"christian-ringo-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,"Career",75,35.5,"Louisiana",109,NA,NA,277,NA,NA,0,0,NA,NA,NA
"376","A'Shawn Robinson",22,58,6.06896551724138,"2013",NA,21,NA,NA,NA,0,0,NA,12,"4-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"ashawn-robinson-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,"2013",17,8,"Alabama",38,NA,NA,322,NA,NA,NA,0,NA,NA,NA
"377","Adrian Robinson",1,22,0.727272727272727,"Career",NA,64,NA,0,0,3,2,1,NA,"",2,0,NA,0,0,NA,1,NA,NA,NA,NA,"adrian-robinson-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,0,"Career",92,33.5,"Temple",156,1,0,NA,NA,NA,24,50,25,NA,NA
"378","Brian Robison",53,173,4.90173410404624,NA,NA,20,NA,0,0,2,1,0,NA,"",1,1,NA,0,0,NA,4,NA,NA,NA,NA,"brian-robison-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,"Career",41,21,"Texas",61,1,0,NA,NA,NA,9,2,2,NA,"Career"
"379","Isaac Rochell",5,35,2.28571428571429,"Career",NA,84,NA,NA,NA,0,1,NA,NA,"4-Jun",0,0,NA,NA,NA,NA,7,NA,NA,NA,NA,"isaac-rochell-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"Career",82,21,"Notre Dame",166,NA,NA,280,NA,NA,NA,0,NA,NA,NA
"380","Ahtyba Rubin",59,143,6.6013986013986,"Career",NA,34,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"ahtyba-rubin-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",42,8,"Iowa State",76,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"381","Frostee Rucker",51,157,5.19745222929936,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"frostee-rucker-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,"Career",37,13,"USC",58,NA,NA,NA,NA,NA,NA,4,2,NA,"Career"
"382","Clifton Ryan",13,49,4.24489795918367,NA,NA,17,NA,0,0,3,0,0,NA,"",NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,"clifton-ryan-1",NA,2,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,"Career",42,10,"Michigan State",59,0,0,NA,NA,NA,0,NA,NA,NA,"Career"
"383","Ricky Sapp",1,17,0.941176470588235,"Career",NA,72,NA,NA,NA,4,0,0,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"ricky-sapp-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"Career",70,38,"Clemson",142,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"384","O'Brien Schofield",18,84,3.42857142857143,"Career",NA,33,NA,NA,NA,4,0,0,NA,"",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"obrien-schofield-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,"Career",77,33,"Wisconsin",110,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"385","Ian Scott",23,65,5.66153846153846,NA,NA,NA,NA,NA,NA,NA,1,0,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ian-scott-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Florida",NA,NA,NA,NA,NA,NA,8,NA,NA,NA,"Career"
"386","Jonathan Scott",20,71,4.50704225352113,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"jonathan-scott-2",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Western Kentucky",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"387","Trevor Scott",13,85,2.44705882352941,"Career",NA,38,NA,NA,NA,3,1,0,NA,"",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"trevor-scott-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,"Career",55,28.5,"Buffalo",93,NA,NA,NA,NA,NA,17,0,NA,NA,NA
"388","Greg Scruggs",1,18,0.888888888888889,"Career",NA,23,NA,NA,NA,2,2,0,NA,"",1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"greg-scruggs-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"Career",38,19,"Louisville",61,NA,NA,NA,NA,NA,0,3,3,NA,NA
"389","George Selvie",18,80,3.6,"Career",NA,61,NA,0,0,8,1,1,NA,"",NA,NA,NA,0,NA,NA,7,NA,NA,NA,NA,"george-selvie-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,0,"Career",145,69,"South Florida",206,1,0,NA,NA,NA,9,NA,NA,NA,NA
"390","Matt Shaughnessy",26,75,5.54666666666667,"Career",NA,30,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"matt-shaughnessy-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"Career",70,26,"Wisconsin",100,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"391","Jabaal Sheard",59,134,7.04477611940298,"Career",NA,60,NA,NA,NA,5,1,0,NA,"",NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,"jabaal-sheard-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,NA,"Career",82,35.5,"Pitt",142,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
"392","Cameron Sheffield",1,17,0.941176470588235,"Career",NA,51,NA,NA,NA,5,0,0,NA,"",1,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"cameron-sheffield-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,"Career",89,29,"Troy",140,NA,NA,NA,NA,NA,0,1,1,NA,NA
"393","Danny Shelton",31,75,6.61333333333333,"Career",NA,96,NA,NA,NA,0,4,0,NA,"2-Jun",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"danny-shelton-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,"Career",104,23.5,"Washington",200,NA,NA,339,NA,NA,0,0,NA,NA,NA
"394","Derrick Shelby",19,92,3.30434782608696,"Career",NA,100,NA,0,0,5,0,1,NA,"",1,1,NA,0,0,NA,5,NA,NA,NA,NA,"derrick-shelby-1",NA,12,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,"Career",69,28,"Utah",169,2,0,NA,NA,NA,0,21,21,NA,NA
"395","Malcolm Sheppard",1,17,0.941176470588235,"Career",NA,51,NA,NA,NA,3,0,0,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"malcolm-sheppard-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,"Career",73,38.5,"Arkansas",124,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"396","Kawann Short",44,96,7.33333333333333,"Career",NA,62,NA,NA,NA,2,1,0,NA,"",2,0,NA,NA,NA,NA,13,NA,NA,NA,NA,"kawann-short-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,NA,"Career",124,49,"Purdue",186,NA,NA,NA,NA,NA,0,15,7.5,NA,NA
"397","Sealver Siliga",10,44,3.63636363636364,"Career",NA,65,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"sealver-siliga-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",32,11,"Utah",97,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"398","John Simon",27,81,5.33333333333333,"Career",NA,73,NA,0,0,2,1,1,NA,"",NA,NA,NA,0,NA,NA,10,NA,NA,NA,NA,"john-simon-2",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,0,"Career",81,42,"Ohio State",154,1,0,NA,NA,NA,30,NA,NA,NA,NA
"399","Pat Sims",32,130,3.93846153846154,"Career",NA,15,NA,0,0,4,1,1,NA,"",NA,NA,NA,0,NA,NA,4,NA,NA,NA,NA,"pat-sims-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,0,"Career",38,16.5,"Auburn",53,1,0,NA,NA,NA,21,NA,NA,NA,NA
"400","Aldon Smith",29,59,7.86440677966102,"Career",NA,27,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,5,NA,NA,NA,NA,"aldon-smith-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,"Career",52,23,"Missouri",79,NA,NA,NA,NA,NA,0,58,58,NA,NA
"401","Dwight Smith",39,117,5.33333333333333,"Career",NA,49,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"dwight-smith-2",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"Career",62,20,"Middle Tennessee State",111,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"402","Jacquies Smith",9,38,3.78947368421053,"Career",NA,65,NA,0,0,5,3,1,NA,"",1,1,NA,0,0,NA,9,NA,NA,NA,NA,"jacquies-smith-1",NA,18,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,0,"Career",77,21,"Missouri",142,3,0,NA,NA,NA,53,43,43,NA,NA
"403","Justin Smith",132,221,9.55656108597285,"Career",NA,26,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"justin-smith-5",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",34,6,"Ole Miss",60,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"404","Le Kevin Smith",2,45,0.711111111111111,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"le-kevin-smith-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"Career",23,12.5,"Nebraska",43,NA,NA,NA,NA,NA,NA,14,14,NA,"Career"
"405","Shaun Smith",28,102,4.3921568627451,NA,NA,NA,NA,NA,NA,NA,1,0,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shaun-smith-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"South Carolina",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Career"
"406","Dawuane Smoot",5,40,2,"Career",NA,65,NA,NA,NA,4,2,NA,NA,"3-Jun",0,0,NA,NA,NA,NA,5,NA,NA,NA,NA,"dawuane-smoot-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,"Career",71,38.5,"Illinois",136,NA,NA,255,NA,NA,NA,0,NA,NA,NA
"407","Paul Soliai",47,138,5.44927536231884,NA,NA,28,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"paul-soliai-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",13,5,"Utah",41,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"408","Scott Solomon",2,24,1.33333333333333,"Career",NA,77,NA,NA,NA,4,0,0,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"scott-solomon-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,"Career",130,43.5,"Rice",207,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"409","Marcus Spears",41,124,5.29032258064516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marcus-spears-1",NA,12,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"LSU",NA,2,NA,NA,NA,NA,NA,84,21,NA,"Career"
"410","Akeem Spence",28,103,4.3495145631068,"Career",NA,121,NA,NA,NA,2,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"akeem-spence-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",65,16.5,"Illinois",186,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"411","Anthony Spencer",36,104,5.53846153846154,NA,NA,31,NA,NA,NA,8,0,0,NA,"",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"anthony-spencer-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,"Career",84,32,"Purdue",115,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"412","Noah Spence",5,41,1.95121951219512,"Career",NA,31,NA,NA,NA,1,1,0,NA,"3-Jun",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"noah-spence-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,"Career",31,15,"Ohio State",62,NA,NA,252,NA,NA,0,0,NA,NA,NA
"413","Damion Square",16,75,3.41333333333333,"2009",NA,1,NA,NA,NA,NA,NA,NA,2,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"damion-square-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"2009",0,0.5,"Alabama",1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"414","Taylor Stallworth",1,18,0.888888888888889,"Career",NA,50,NA,NA,NA,0,0,NA,NA,"2-Jun",0,0,NA,NA,NA,NA,5,NA,NA,NA,NA,"taylor-stallworth-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",37,6.5,"South Carolina",87,NA,NA,305,NA,NA,NA,0,NA,NA,NA
"415","Montavious Stanley",5,33,2.42424242424242,NA,NA,20,NA,0,0,1,1,1,NA,"",NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,"montavious-stanley-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,"Career",29,10,"Louisville",49,1,0,NA,NA,NA,56,NA,NA,NA,"Career"
"416","Justin Staples",1,21,0.761904761904762,"Career",NA,39,NA,NA,NA,3,0,0,NA,"",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"justin-staples-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",23,8,"Illinois",62,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"417","Emmanuel Stephens",2,19,1.68421052631579,"Career",NA,12,NA,NA,NA,2,0,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"emmanuel-stephens-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,"Career",28,13,"Ole Miss",40,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"418","Devon Still",3,33,1.45454545454545,"Career",NA,58,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"devon-still-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,"Career",55,32.5,"Penn State",113,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"419","Ed Stinson",5,33,2.42424242424242,"2013",NA,22,NA,NA,NA,0,1,NA,13,"4-Jun",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"ed-stinson-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,"2013",19,2,"Alabama",41,NA,NA,292,NA,NA,NA,0,NA,NA,NA
"420","Terrell Suggs",155,244,10.1639344262295,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",2,1,NA,0,NA,NA,NA,NA,NA,NA,NA,"terrell-suggs-1",NA,12,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Arizona State",NA,2,NA,NA,NA,NA,0,70,35,NA,"Career"
"421","Ndamukong Suh",106,158,10.7341772151899,"Career",NA,90,NA,0,0,0,0,0,NA,"",4,2,NA,0,0,NA,2,NA,NA,NA,NA,"ndamukong-suh-1",NA,18,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,"Career",125,49.5,"Nebraska",215,3,0,NA,NA,NA,0,79,19.8,NA,NA
"422","Will Sutton",9,36,4,"Career",NA,47,NA,NA,NA,4,0,0,NA,"1-Jun",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"will-sutton-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,"Career",66,32,"Arizona State",113,NA,NA,288,NA,NA,0,NA,NA,NA,NA
"423","Darryl Tapp",36,165,3.49090909090909,NA,NA,21,NA,0,0,3,0,0,NA,"",1,0,NA,0,0,NA,3,NA,NA,NA,NA,"darryl-tapp-1",NA,6,"DL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,"Career",27,14.5,"Virginia Tech",48,1,0,NA,NA,NA,0,0,0,NA,"Career"
"424","Devin Taylor",13,63,3.3015873015873,"Career",NA,54,NA,0,0,0,0,0,NA,"",2,2,NA,0,0,NA,6,NA,NA,NA,NA,"devin-taylor-1",NA,12,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,0,"Career",107,35.5,"South Carolina",161,2,0,NA,NA,NA,0,72,36,NA,NA
"425","Hilee Taylor",1,16,1,"Career",NA,29,NA,0,0,5,1,1,NA,"",NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,"hilee-taylor-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,0,"Career",61,22.5,"North Carolina",90,1,0,NA,NA,NA,21,NA,NA,NA,NA
"426","Jason Taylor",158,233,10.8497854077253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jason-taylor-2",NA,6,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Akron",NA,1,NA,NA,NA,NA,NA,13,4.3,NA,"Career"
"427","Phil Taylor",21,44,7.63636363636364,"Career",NA,41,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"phil-taylor-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",46,9.5,"Baylor",87,NA,NA,NA,NA,NA,0,1,1,NA,NA
