name,approximate_value,games.x,AVp16,X1,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games.y,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year,X
Willie Young,24,98,3.91836734693878,Career,,85.0,,0.0,0.0,2.0,0.0,0.0,,,3.0,1.0,,0.0,0.0,,3.0,,,,,willie-young-1,,6.0,DL,0.0,,,,,,,,,,,20.0,0.0,Career,109.0,46.0,North Carolina State,194.0,1.0,0.0,,,,0.0,42.0,14.0,,
Frank Zombo,29,114,4.07017543859649,Career,,102.0,,0.0,0.0,1.0,0.0,0.0,,,2.0,1.0,,0.0,0.0,,2.0,,,,,frank-zombo-1,,6.0,DL,0.0,,,,,,,,,,,25.5,0.0,Career,79.0,39.0,Central Michigan,181.0,1.0,0.0,,,,0.0,36.0,18.0,,
Olasunkanmi Adeniyi,1,17,0.941176470588235,Career,,50.0,,,,3.0,1.0,,,2-Jun,0.0,0.0,,,,,2.0,,,,,olasunkanmi-adeniyi-1,,,DE,,,,,,,,,,,,12.5,,Career,68.0,28.0,Toledo,118.0,,,248.0,,,,0.0,,,
Henry Anderson,21,58,5.79310344827586,2014,,25.0,,,,0.0,0.0,,13.0,6-Jun,0.0,0.0,,,,,2.0,,,,,henry-anderson-1,,,DE,,,,,,,,,,,,8.0,,2014,40.0,14.5,Stanford,65.0,,,287.0,,,,0.0,,,
Dorance Armstrong Jr.,4,30,2.13333333333333,Career,,53.0,,,,6.0,3.0,,,4-Jun,0.0,0.0,,,,,8.0,,,,,dorance-armstrong-jr-1,,,DE,,,,,,,,,,,,15.5,,Career,89.0,34.5,Kansas,142.0,,,246.0,,,,0.0,,,
Derek Barnett,13,35,5.9428571428571395,Career,,67.0,,,,3.0,2.0,,,3-Jun,1.0,0.0,,,,,6.0,,,,,derek-barnett-2,,,DE,,,,,,,,,,,,32.0,,Career,131.0,52.0,Tennessee,198.0,,,265.0,,,,7.0,7.0,,
Houston Bates,2,24,1.33333333333333,Career,,63.0,,,,4.0,3.0,0.0,,3-Jun,1.0,0.0,,,,,4.0,,,,,houston-bates-1,,,DE,,,,,,,,,,,,14.5,,Career,60.0,30.0,Overall,123.0,,,250.0,,,0.0,19.0,19.0,,
Vic Beasley,34,78,6.97435897435897,Career,,16.0,,0.0,0.0,7.0,2.0,1.0,,2-Jun,0.0,0.0,,0.0,0.0,,7.0,,,,,vic-beasley-1,,6.0,DE,0.0,,,,,,,,,,,30.0,0.0,Career,67.0,48.0,Clemson,83.0,1.0,0.0,235.0,,,16.0,0.0,,,
Shilique Calhoun,4,41,1.5609756097561003,Career,,57.0,,0.0,0.0,4.0,5.0,2.0,,5-Jun,1.0,1.0,,0.0,0.0,,5.0,,,,,shilique-calhoun-1,,18.0,DE,0.0,,,,,,,,,,,27.0,0.0,Career,74.0,44.0,Michigan State,131.0,3.0,0.0,250.0,,,20.0,56.0,56.0,,
Taco Charlton,8,37,3.4594594594594597,Career,,35.0,,,,1.0,0.0,,,6-Jun,0.0,0.0,,,,,2.0,,,,,taco-charlton-1,,,DE,,,,,,,,,,,,19.0,,Career,56.0,28.0,Michigan,91.0,,,272.0,,,,0.0,,,
Bradley Chubb,10,20,8.0,Career,,98.0,,,,6.0,1.0,,,4-Jun,1.0,0.0,,,,,4.0,,,,,bradley-chubb-1,,,DE,,,,,,,,,,,,25.0,,Career,100.0,54.5,North Carolina State,198.0,,,275.0,,,,0.0,0.0,,
Frank Clark,32,76,6.73684210526316,Career,,48.0,,,,1.0,3.0,0.0,,2-Jun,1.0,0.0,,,,,6.0,,,,,frank-clark-1,,,DE,,,,,,,,,,,,11.0,,Career,66.0,35.0,Michigan,114.0,,,277.0,,,0.0,7.0,7.0,,
Jadeveon Clowney,46,75,9.81333333333333,Career,,44.0,,,,9.0,1.0,0.0,,6-Jun,0.0,0.0,,,,,7.0,,,,,jadeveon-clowney-1,,,DE,,,,,,,,,,,,24.0,,Career,85.0,47.0,South Carolina,129.0,,,274.0,,,2.0,0.0,,,
Scott Crichton,2,21,1.52380952380952,Career,,65.0,,,,10.0,2.0,0.0,,3-Jun,0.0,0.0,,,,,9.0,,,,,scott-crichton-1,,,DE,,,,,,,,,,,,23.5,,Career,100.0,51.0,Oregon State,165.0,,,265.0,,,0.0,0.0,,,
Marcus Davenport,7,26,4.30769230769231,Career,,90.0,,0.0,0.0,6.0,2.0,1.0,,7-Jun,0.0,0.0,,0.0,0.0,,8.0,,,,,marcus-davenport-1,,6.0,DE,0.0,,,,,,,,,,,21.5,,Career,95.0,37.5,UTSA,185.0,1.0,,255.0,,,,0.0,,,
Kevin Dodd,2,18,1.77777777777778,Career,,27.0,,,,1.0,1.0,0.0,,5-Jun,0.0,0.0,,,,,0.0,,,,,kevin-dodd-1,,,DE,,,,,,,,,,,,12.5,,Career,55.0,26.5,Clemson,82.0,,,275.0,,,0.0,0.0,,,
Kasim Edebali,5,62,1.29032258064516,Career,,78.0,,,,5.0,2.0,0.0,,3-Jun,0.0,0.0,,,,,14.0,,,,,kasim-edebali-1,,,DE,,,,,,,,,,,,10.0,,Career,89.0,24.5,Boston College,167.0,,,246.0,,,0.0,0.0,,,
Jayrone Elliott,4,44,1.45454545454545,Career,,54.0,,,,7.0,1.0,0.0,,3-Jun,1.0,0.0,,,,,4.0,,,,,jayrone-elliott-1,,,DE,,,,,,,,,,,,16.0,,Career,70.0,22.5,Toledo,124.0,,,240.0,,,0.0,7.0,7.0,,
Trey Flowers,32,61,8.39344262295082,Career,,93.0,,,,4.0,1.0,0.0,,4-Jun,1.0,0.0,,,,,13.0,,,,,trey-flowers-1,,,DE,,,,,,,,,,,,18.0,,Career,97.0,47.5,Arkansas,190.0,,,268.0,,,0.0,0.0,0.0,,
Dee Ford,25,78,5.12820512820513,Career,,33.0,,,,3.0,0.0,0.0,,2-Jun,1.0,0.0,,,,,2.0,,,,,dee-ford-1,,,DE,,,,,,,,,,,,20.5,,Career,60.0,27.5,Auburn,93.0,,,246.0,,,0.0,3.0,3.0,,
Randy Gregory,5,28,2.85714285714286,Career,,57.0,,0.0,0.0,2.0,1.0,,,6-Jun,2.0,1.0,,0.0,,,4.0,,,,,randy-gregory-1,,6.0,DE,0.0,,,,,,,,,,,16.5,,Career,62.0,26.5,Nebraska,119.0,1.0,,240.0,,,,33.0,16.5,,
Geneo Grissom,3,38,1.26315789473684,Career,,33.0,,0.0,0.0,2.0,3.0,0.0,,4-Jun,2.0,2.0,,0.0,,,8.0,,,,,geneo-grissom-1,,12.0,DE,0.0,,,,,,,,,,,7.5,0.0,Career,55.0,16.5,Oklahoma,88.0,2.0,0.0,252.0,,,0.0,92.0,46.0,,
Eli Harold,13,61,3.40983606557377,Career,,66.0,,,,3.0,4.0,,,4-Jun,2.0,0.0,,,,,3.0,,,,,eli-harold-1,,,DE,,,,,,,,,,,,17.5,,Career,75.0,36.5,Virginia,141.0,,,250.0,,,,1.0,0.5,,
Jason Hatcher,39,147,4.244897959183669,Career,,36.0,,,,0.0,0.0,,,3-Jun,0.0,0.0,,,,,3.0,,,,,jason-hatcher-1,,,DE,,,,,,,,,,,,5.5,,Career,51.0,14.0,Kentucky,87.0,,,252.0,,,,0.0,,,
Trey Hendrickson,4,30,2.13333333333333,Career,,57.0,,,,7.0,2.0,,,4-Jun,0.0,0.0,,,,,3.0,,,,,trey-hendrickson-1,,,DE,,,,,,,,,,,,29.5,,Career,68.0,41.0,Florida Atlantic,125.0,,,266.0,,,,0.0,,,
Sam Hubbard,10,31,5.16129032258065,Career,,52.0,,,,3.0,1.0,,,5-Jun,1.0,0.0,,,,,3.0,,,,,sam-hubbard-1,,,DE,,,,,,,,,,,,17.0,,Career,64.0,30.0,Ohio State,116.0,,,265.0,,,,0.0,0.0,,
Marcus Hudson,5,62,1.29032258064516,Career,,1.0,,,,0.0,0.0,,,4-Jun,0.0,0.0,,,,,0.0,,,,,marcus-hudson-3,,,DE,,,,,,,,,,,,0.0,,Career,1.0,0.0,Arkansas State,2.0,,,265.0,,,,0.0,,,
Danielle Hunter,45,78,9.23076923076923,Career,,90.0,,0.0,0.0,2.0,1.0,1.0,,6-Jun,0.0,0.0,,0.0,0.0,,8.0,,,,,danielle-hunter-1,,6.0,DE,0.0,,,,,,,,,,,4.5,0.0,Career,52.0,21.0,LSU,142.0,1.0,0.0,240.0,,,25.0,0.0,,,
David Irving,8,37,3.4594594594594597,Career,,18.0,,0.0,0.0,1.0,0.0,,,7-Jun,1.0,1.0,,0.0,,,6.0,,,,,david-irving-1,,6.0,DE,0.0,,,,,,,,,,,3.0,0.0,Career,26.0,7.5,Iowa State,44.0,1.0,0.0,272.0,,,,20.0,20.0,,
Isaiah Irving,3,33,1.45454545454545,Career,,62.0,,,,1.0,0.0,,,3-Jun,0.0,0.0,,,,,0.0,,,,,isaiah-irving-1,,,DE,,,,,,,,,,,,11.0,,Career,77.0,22.5,San Jose State,139.0,,,241.0,,,,0.0,,,
Vincent Jackson,92,155,9.49677419354839,Career,,25.0,,,,0.0,0.0,,,2-Jun,1.0,0.0,,,,,0.0,,,,,vincent-jackson-1,,,DE,,,,,,,,,,,,1.0,,Career,29.0,4.0,South Florida,54.0,,,256.0,,,,6.0,6.0,,
Devon Kennard,33,83,6.36144578313253,Career,,99.0,,,,2.0,1.0,0.0,,3-Jun,1.0,0.0,,,,,8.0,,,,,devon-kennard-1,,,DE,,,,,,,,,,,,12.5,,Career,96.0,26.0,USC,195.0,,,260.0,,,0.0,8.0,8.0,,
Harold Landry,12,31,6.19354838709677,Career,,58.0,,,,10.0,1.0,,,3-Jun,1.0,0.0,,,,,6.0,,,,,harold-landry-1,,,DE,,,,,,,,,,,,25.0,,Career,100.0,48.0,Boston College,158.0,,,250.0,,,,20.0,20.0,,
Justin Lawler,1,16,1.0,Career,,83.0,,0.0,0.0,4.0,1.0,,,4-Jun,0.0,0.0,,0.0,,,3.0,,,,,justin-lawler-1,,6.0,DE,0.0,,,,,,,,,,,20.5,,Career,143.0,40.5,SMU,226.0,1.0,,265.0,,,,0.0,,,
Shaq Lawson,12,50,3.84,Career,,56.0,,,,1.0,0.0,,,3-Jun,0.0,0.0,,,,,1.0,,,,,shaq-lawson-1,,,DE,,,,,,,,,,,,20.0,,Career,67.0,45.5,Clemson,123.0,,,270.0,,,,0.0,,,
Cassius Marsh,12,84,2.28571428571429,Career,,53.0,,0.0,0.0,0.0,2.0,,,4-Jun,0.0,0.0,,0.0,,,2.0,,,,,cassius-marsh-1,,12.0,DE,0.0,,,,,,,,,,,15.0,0.0,Career,96.0,22.5,UCLA,149.0,2.0,0.0,260.0,,,,0.0,,,
Kareem Martin,14,77,2.90909090909091,Career,,86.0,,,,4.0,3.0,0.0,,6-Jun,0.0,0.0,,,,,13.0,,,,,kareem-martin-1,,,DE,,,,,,,,,,,,19.5,,Career,92.0,45.5,North Carolina,178.0,,,265.0,,,0.0,0.0,,,
Lorenzo Mauldin,4,26,2.46153846153846,Career,,37.0,,,,6.0,0.0,0.0,,4-Jun,0.0,0.0,,,,,8.0,,,,,lorenzo-mauldin-1,,,DE,,,,,,,,,,,,21.0,,Career,77.0,33.5,Louisville,114.0,,,244.0,,,0.0,0.0,,,
Josh Mauro,22,72,4.888888888888889,Career,,30.0,,,,2.0,2.0,0.0,,6-Jun,1.0,0.0,,,,,3.0,,,,,josh-mauro-1,,,DE,,,,,,,,,,,,11.0,,Career,51.0,21.5,Stanford,81.0,,,282.0,,,0.0,25.0,25.0,,
Avery Moss,5,22,3.6363636363636402,Career,,21.0,,0.0,0.0,0.0,0.0,0.0,,2-Jun,1.0,1.0,,0.0,,,1.0,,,,,avery-moss-1,,6.0,DE,0.0,,,,,,,,,,,4.5,0.0,Career,19.0,7.0,Nebraska,40.0,1.0,0.0,270.0,,,0.0,25.0,25.0,,
Carl Nassib,16,59,4.33898305084746,Career,,19.0,,,,7.0,0.0,,,6-Jun,1.0,0.0,,,,,2.0,,,,,carl-nassib-1,,,DE,,,,,,,,,,,,17.5,,Career,45.0,24.0,Penn State,64.0,,,258.0,,,,10.0,10.0,,
Emmanuel Ogbah,21,50,6.72,Career,,38.0,,0.0,0.0,5.0,2.0,1.0,,4-Jun,0.0,0.0,,0.0,0.0,,9.0,,,,,emmanuel-ogbah-1,,6.0,DE,0.0,,,,,,,,,,,26.5,,Career,95.0,35.5,Oklahoma State,133.0,1.0,,275.0,,,1.0,0.0,,,
Nate Orchard,10,43,3.7209302325581404,Career,,57.0,,,,6.0,2.0,,,4-Jun,0.0,0.0,,,,,4.0,,,,,nate-orchard-1,,,DE,,,,,,,,,,,,21.5,,Career,76.0,29.5,Utah,133.0,,,255.0,,,,0.0,,,
Sheldon Rankins,16,51,5.0196078431372495,Career,,61.0,,0.0,0.0,2.0,2.0,1.0,,2-Jun,2.0,0.0,,0.0,0.0,,4.0,,,,,sheldon-rankins-1,,6.0,DE,0.0,,,,,,,,,,,18.0,0.0,Career,72.0,31.5,Louisville,133.0,1.0,0.0,303.0,,,46.0,9.0,4.5,,
Trevor Reilly,3,37,1.2972972972973,Career,,104.0,,,,5.0,5.0,,,5-Jun,2.0,0.0,,,,,5.0,,,,,trevor-reilly-1,,,DE,,,,,,,,,,,,20.5,,Career,131.0,37.5,Utah,235.0,,,255.0,,,,16.0,8.0,,
Matt Roth,30,96,5.0,Career,,9.0,,,,1.0,0.0,0.0,,3-Jun,0.0,0.0,,,,,0.0,,,,,matt-roth-1,,,DE,,,,,,,,,,,,1.0,,Career,3.0,1.5,Virginia Tech,12.0,,,239.0,,,0.0,0.0,,,
Ryan Russell,4,23,2.7826086956521703,Career,,49.0,,,,4.0,3.0,0.0,,5-Jun,0.0,0.0,,,,,2.0,,,,,ryan-russell-1,,,DE,,,,,,,,,,,,9.5,,Career,100.0,24.5,Purdue,149.0,,,273.0,,,0.0,0.0,,,
Brennan Scarlett,11,45,3.9111111111111097,Career,,47.0,,,,5.0,1.0,0.0,,4-Jun,0.0,0.0,,,,,4.0,,,,,brennan-scarlett-1,,,DE,,,,,,,,,,,,11.0,,Career,43.0,16.5,Overall,90.0,,,255.0,,,0.0,0.0,,,
Alex Smith,12,124,1.5483870967741902,Career,,34.0,,,,1.0,0.0,0.0,,4-Jun,1.0,0.0,,,,,0.0,,,,,alex-smith-1,,,DE,,,,,,,,,,,,3.0,,Career,19.0,5.5,Central Michigan,53.0,,,290.0,,,0.0,0.0,0.0,,
Za'Darius Smith,26,74,5.621621621621621,Career,,69.0,,,,0.0,2.0,,,6-Jun,0.0,0.0,,,,,3.0,,,,,zadarius-smith-1,,,DE,,,,,,,,,,,,11.0,,Career,50.0,14.0,Kentucky,119.0,,,263.0,,,,0.0,,,
Josh Sweat,3,25,1.92,Career,,61.0,,,,1.0,3.0,,,5-Jun,1.0,0.0,,,,,6.0,,,,,josh-sweat-1,,,DE,,,,,,,,,,,,14.5,,Career,77.0,29.0,Florida State,138.0,,,250.0,,,,6.0,6.0,,
Jordan Willis,5,41,1.9512195121951201,Career,,39.0,,,,6.0,2.0,,,4-Jun,0.0,0.0,,,,,7.0,,,,,jordan-willis-1,,,DE,,,,,,,,,,,,25.5,,Career,74.0,39.5,Kansas State,113.0,,,255.0,,,,0.0,,,
Leonard Williams,42,79,8.50632911392405,Career,,107.0,,,,4.0,2.0,,,5-Jun,2.0,0.0,,,,,3.0,,,,,leonard-williams-1,,,DE,,,,,,,,,,,,20.0,,Career,111.0,35.5,USC,218.0,,,300.0,,,,34.0,17.0,,
Deatrich Wise Jr.,12,46,4.17391304347826,2013,,11.0,,,,0.0,1.0,,9.0,5-Jun,0.0,0.0,,,,,0.0,,,,,deatrich-wise-jr-1,,,DE,,,,,,,,,,,,2.0,,2013,6.0,3.0,Arkansas,17.0,,,271.0,,,,0.0,,,
Zach Wood,3,48,1.0,Career,,60.0,,,,2.0,2.0,0.0,,Jun-00,0.0,0.0,,,,,3.0,,,,,zach-wood-1,,,DE,,,,,,,,,,,,9.0,,Career,77.0,22.0,SMU,137.0,,,233.0,,,0.0,0.0,,,
Chris Wormley,10,39,4.1025641025641,Career,,57.0,,,,1.0,1.0,,,5-Jun,0.0,0.0,,,,,2.0,,,,,chris-wormley-1,,,DE,,,,,,,,,,,,17.5,,Career,62.0,31.5,Michigan,119.0,,,298.0,,,,0.0,,,
Eddie Yarbrough,8,31,4.12903225806452,Career,,125.0,,,,4.0,3.0,0.0,,3-Jun,0.0,0.0,,,,,4.0,,,,,eddie-yarbrough-1,,,DE,,,,,,,,,,,,21.5,,Career,131.0,39.5,Wyoming,256.0,,,251.0,,,0.0,0.0,,,
Montravius Adams,4,37,1.7297297297297298,Career,,70.0,,0.0,0.0,3.0,3.0,1.0,,4-Jun,2.0,0.0,,0.0,0.0,,3.0,,,,,montravius-adams-1,,6.0,DT,0.0,,,,,,,,,,,10.5,,Career,77.0,19.5,Auburn,147.0,1.0,,305.0,,,,43.0,21.5,,
Andrew Billings,15,47,5.1063829787234,Career,,33.0,,,,2.0,0.0,,,2-Jun,0.0,0.0,,,,,0.0,,,,,andrew-billings-1,,,DT,,,,,,,,,,,,8.5,,Career,74.0,30.0,Baylor,107.0,,,310.0,,,,0.0,,,
Jay Bromley,7,57,1.9649122807017498,Career,,50.0,,,,3.0,0.0,0.0,,4-Jun,0.0,0.0,,,,,1.0,,,,,jay-bromley-1,,,DT,,,,,,,,,,,,13.0,,Career,70.0,24.5,Syracuse,120.0,,,285.0,,,0.0,0.0,,,
Malcom Brown,37,76,7.78947368421053,Career,,24.0,,,,0.0,1.0,0.0,,2-Jun,0.0,0.0,,,,,0.0,,,,,malcom-brown-1,,,DT,,,,,,,,,,,,1.0,,Career,17.0,5.0,Texas,41.0,,,320.0,,,0.0,0.0,,,
Vernon Butler,7,52,2.15384615384615,Career,,81.0,,,,1.0,2.0,0.0,,3-Jun,0.0,0.0,,,,,3.0,,,,,vernon-butler-1,,,DT,,,,,,,,,,,,5.0,,Career,87.0,28.5,Louisiana Tech,168.0,,,316.0,,,0.0,0.0,,,
Trevon Coley,14,38,5.89473684210526,Career,,112.0,,,,2.0,4.0,0.0,,2-Jun,1.0,0.0,,,,,3.0,,,,,trevon-coley-1,,,DT,,,,,,,,,,,,14.0,,Career,83.0,24.0,Florida Atlantic,195.0,,,300.0,,,0.0,3.0,3.0,,
Maliek Collins,27,61,7.08196721311475,Career,,49.0,,,,1.0,0.0,,,2-Jun,0.0,0.0,,,,,1.0,,,,,maliek-collins-1,,,DT,,,,,,,,,,,,8.0,,Career,37.0,21.5,Nebraska,86.0,,,300.0,,,,0.0,,,
Christian Covington,13,66,3.15151515151515,Career,,44.0,,,,2.0,2.0,0.0,,3-Jun,0.0,0.0,,,,,4.0,,,,,christian-covington-1,,,DT,,,,,,,,,,,,11.5,,Career,78.0,23.0,Rice,122.0,,,300.0,,,0.0,0.0,,,
Brandon Dunn,13,63,3.3015873015872996,Career,,40.0,,,,0.0,1.0,0.0,,3-Jun,0.0,0.0,,,,,2.0,,,,,brandon-dunn-1,,,DT,,,,,,,,,,,,3.0,,Career,47.0,7.5,Louisville,87.0,,,300.0,,,0.0,0.0,,,
Ego Ferguson,2,20,1.6,Career,,61.0,,,,0.0,0.0,0.0,,3-Jun,0.0,0.0,,,,,5.0,,,,,ego-ferguson-1,,,DT,,,,,,,,,,,,1.0,,Career,24.0,5.0,LSU,85.0,,,309.0,,,0.0,0.0,,,
Ryan Glasgow,3,24,2.0,Career,,39.0,,,,2.0,1.0,,,3-Jun,0.0,0.0,,,,,1.0,,,,,ryan-glasgow-1,,,DT,,,,,,,,,,,,4.0,,Career,38.0,13.5,Michigan,77.0,,,302.0,,,,0.0,,,
Eddie Goldman,32,67,7.64179104477612,Career,,31.0,,,,1.0,1.0,0.0,,4-Jun,0.0,0.0,,,,,1.0,,,,,eddie-goldman-1,,,DT,,,,,,,,,,,,6.0,,Career,31.0,12.0,Florida State,62.0,,,320.0,,,0.0,0.0,,,
Rasheem Green,5,26,3.07692307692308,Career,,67.0,,0.0,0.0,3.0,1.0,1.0,,4-Jun,0.0,0.0,,0.0,0.0,,8.0,,,,,rasheem-green-1,,6.0,DT,0.0,,,,,,,,,,,16.5,,Career,48.0,20.0,USC,115.0,1.0,,275.0,,,31.0,0.0,,,
Willie Henry,4,17,3.76470588235294,Career,,45.0,,0.0,0.0,0.0,0.0,,,3-Jun,1.0,1.0,,0.0,,,2.0,,,,,willie-henry-1,,6.0,DT,0.0,,,,,,,,,,,9.5,,Career,40.0,18.0,Michigan,85.0,1.0,,311.0,,,,7.0,7.0,,
Treyvon Hester,3,41,1.17073170731707,Career,,84.0,,,,4.0,2.0,,,3-Jun,0.0,0.0,,,,,4.0,,,,,treyvon-hester-1,,,DT,,,,,,,,,,,,13.0,,Career,77.0,32.0,Toledo,161.0,,,300.0,,,,0.0,,,
Grady Jarrett,34,77,7.064935064935059,Career,,64.0,,,,2.0,3.0,0.0,,1-Jun,0.0,0.0,,,,,0.0,,,,,grady-jarrett-1,,,DT,,,,,,,,,,,,5.5,,Career,80.0,28.5,Clemson,144.0,,,295.0,,,0.0,0.0,,,
Timmy Jernigan,27,71,6.084507042253519,Career,,65.0,,,,0.0,1.0,0.0,,2-Jun,0.0,0.0,,,,,1.0,,,,,timmy-jernigan-1,,,DT,,,,,,,,,,,,8.5,,Career,73.0,25.0,Florida State,138.0,,,294.0,,,0.0,0.0,,,
Nazair Jones,3,20,2.4,Career,,74.0,,,,3.0,3.0,,,5-Jun,2.0,0.0,,,,,10.0,,,,,nazair-jones-1,,,DT,,,,,,,,,,,,5.0,,Career,72.0,22.0,North Carolina,146.0,,,304.0,,,,20.0,10.0,,
T.Y. McGill,2,37,0.8648648648648649,Career,,26.0,,,,2.0,1.0,,,1-Jun,0.0,0.0,,,,,1.0,,,,,ty-mcgill-2,,,DT,,,,,,,,,,,,5.0,,Career,36.0,13.0,North Carolina State,62.0,,,289.0,,,,0.0,,,
Lorenzo Neal,18,239,1.20502092050209,Career,,20.0,,,,4.0,1.0,,,3-Jun,0.0,0.0,,,,,3.0,,,,,lorenzo-neal-2,,,DT,,,,,,,,,,,,4.0,,Career,42.0,11.5,Purdue,62.0,,,315.0,,,,0.0,,,
Robert Nkemdiche,6,29,3.31034482758621,Career,,40.0,,0.0,0.0,0.0,0.0,,,4-Jun,0.0,0.0,,0.0,,,3.0,,,,,robert-nkemdiche-1,10.0,18.0,DT,0.0,,1.0,31.0,31.0,1.0,9.0,2.0,34.0,3.8,3.0,6.0,,Career,41.0,16.0,Ole Miss,81.0,3.0,,296.0,65.0,6.5,,0.0,,,
Derrick Nnadi,11,32,5.5,Career,,90.0,,,,3.0,2.0,,,1-Jun,0.0,0.0,,,,,3.0,,,,,derrick-nnadi-1,,,DT,,,,,,,,,,,,12.0,,Career,75.0,24.5,Florida State,165.0,,,312.0,,,,0.0,,,
Tenny Palepoi,4,44,1.45454545454545,Career,,38.0,,,,1.0,0.0,0.0,,2-Jun,0.0,0.0,,,,,0.0,,,,,tenny-palepoi-1,,,DT,,,,,,,,,,,,6.5,,Career,36.0,12.5,Utah,74.0,,,300.0,,,0.0,0.0,,,
David Parry,13,36,5.77777777777778,Career,,47.0,,,,0.0,0.0,0.0,,2-Jun,0.0,0.0,,,,,2.0,,,,,david-parry-1,,,DT,,,,,,,,,,,,7.0,,Career,41.0,15.5,Stanford,88.0,,,300.0,,,0.0,0.0,,,
Darius Philon,14,54,4.14814814814815,Career,,46.0,,0.0,0.0,3.0,3.0,1.0,,3-Jun,0.0,0.0,,0.0,0.0,,2.0,,,,,darius-philon-1,,6.0,DT,0.0,,,,,,,,,,,7.5,,Career,46.0,20.0,Arkansas,92.0,1.0,,287.0,,,14.0,0.0,,,
Harrison Phillips,2,19,1.68421052631579,Career,,91.0,,,,3.0,2.0,,,4-Jun,0.0,0.0,,,,,2.0,,,,,harrison-phillips-1,,,DT,,,,,,,,,,,,16.5,,Career,62.0,29.0,Stanford,153.0,,,295.0,,,,0.0,,,
Jordan Phillips,23,76,4.84210526315789,Career,,29.0,,,,0.0,1.0,0.0,,6-Jun,0.0,0.0,,,,,2.0,,,,,jordan-phillips-1,,,DT,,,,,,,,,,,,3.5,,Career,28.0,9.0,Oklahoma,57.0,,,334.0,,,0.0,0.0,,,
D.J. Reader,24,61,6.295081967213111,Career,,38.0,,,,0.0,0.0,0.0,,3-Jun,0.0,0.0,,,,,0.0,,,,,dj-reader-1,,,DT,,,,,,,,,,,,4.0,,Career,34.0,9.0,Clemson,72.0,,,325.0,,,0.0,0.0,,,
Hassan Ridgeway,8,41,3.1219512195122006,Career,,46.0,,0.0,0.0,0.0,2.0,1.0,,3-Jun,0.0,0.0,,0.0,0.0,,0.0,,,,,hassan-ridgeway-1,,6.0,DT,0.0,,,,,,,,,,,9.5,,Career,62.0,17.5,Texas,108.0,1.0,,314.0,,,34.0,0.0,,,
Michael Robinson,8,112,1.14285714285714,Career,,1.0,,,,0.0,0.0,,,3-Jun,0.0,0.0,,,,,0.0,,,,,michael-robinson-4,,,DT,,,,,,,,,,,,0.0,,Career,2.0,0.0,Troy,3.0,,,322.0,,,,0.0,,,
Deadrin Senat,2,17,1.88235294117647,Career,,74.0,,,,2.0,0.0,,,1-Jun,0.0,0.0,,,,,2.0,,,,,deadrin-senat-1,,,DT,,,,,,,,,,,,7.0,,Career,104.0,23.5,South Florida,178.0,,,305.0,,,,0.0,,,
Tim Settle,3,31,1.5483870967741902,Career,,25.0,,,,0.0,0.0,,,3-Jun,0.0,0.0,,,,,1.0,,,,,tim-settle-1,,,DT,,,,,,,,,,,,4.0,,Career,28.0,19.5,Virginia Tech,53.0,,,335.0,,,,0.0,,,
Tanzel Smart,4,31,2.06451612903226,Career,,81.0,,,,3.0,2.0,,,1-Jun,0.0,0.0,,,,,2.0,,,,,tanzel-smart-1,,,DT,,,,,,,,,,,,9.5,,Career,102.0,39.5,Tulane,183.0,,,305.0,,,,0.0,,,
Breeland Speaks,3,16,3.0,Career,,71.0,,,,1.0,2.0,,,3-Jun,0.0,0.0,,,,,3.0,,,,,breeland-speaks-1,,,DT,,,,,,,,,,,,9.0,,Career,50.0,15.0,Ole Miss,121.0,,,285.0,,,,0.0,,,
Shamar Stephen,27,82,5.26829268292683,Career,,75.0,,,,0.0,0.0,0.0,,5-Jun,0.0,0.0,,,,,6.0,,,,,shamar-stephen-1,,,DT,,,,,,,,,,,,5.0,,Career,55.0,17.0,Connecticut,130.0,,,313.0,,,0.0,0.0,,,
Vincent Taylor,3,24,2.0,Career,,41.0,,,,2.0,2.0,,,3-Jun,0.0,0.0,,,,,2.0,,,,,vincent-taylor-1,,,DT,,,,,,,,,,,,12.0,,Career,71.0,23.0,Oklahoma State,112.0,,,304.0,,,,14.0,,,
Robert Thomas,2,26,1.23076923076923,Career,,43.0,,,,0.0,0.0,0.0,,3-Jun,0.0,0.0,,,,,0.0,,,,,robert-thomas-2,,,DT,,,,,,,,,,,,7.0,,Career,29.0,13.5,Arkansas,72.0,,,325.0,,,0.0,0.0,,,
