"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"208","Geoff Swaim",3,43,1.11627906976744,"Career",NA,0,NA,0,0,0,0,NA,NA,"4-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"geoff-swaim-1",NA,6,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Texas",2,1,NA,250,NA,NA,NA,0,NA,NA,NA
"209","Jacob Tamme",22,130,2.70769230769231,"Career",-45,0,0,NA,NA,NA,NA,NA,NA,"",0,0,1,NA,NA,1,NA,0,0,0,0,"jacob-tamme-1",NA,66,"TE",0,-200,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Kentucky",1,11,NA,NA,NA,NA,NA,0,NA,NA,NA
"210","Ryan Taylor",0,59,0,"Career",NA,12,NA,0,0,0,0,0,NA,"",0,0,NA,0,0,NA,0,NA,NA,NA,NA,"ryan-taylor-1",NA,12,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",25,0,"North Carolina",37,2,0,NA,NA,NA,0,0,NA,NA,NA
"211","Randall Telfer",0,30,0,"Career",NA,0,NA,0,0,0,0,NA,NA,"4-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"randall-telfer-1",NA,72,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"USC",3,12,NA,260,NA,NA,NA,0,NA,NA,NA
"212","David Thomas",10,80,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"david-thomas-1",NA,90,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Texas",2,15,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"213","Joey Thomas",3,31,1.54838709677419,"Career",NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"joey-thomas-1",NA,24,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Texas A&M",1,4,NA,NA,NA,NA,NA,0,NA,NA,NA
"214","Levine Toilolo",8,108,1.18518518518519,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"levine-toilolo-1",NA,60,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Stanford",2,10,NA,NA,NA,NA,NA,0,NA,NA,NA
"215","Eric Tomlinson",2,44,0.727272727272727,"Career",NA,0,NA,0,0,0,0,NA,NA,"7-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"eric-tomlinson-1",NA,24,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",6,0,"UTEP",6,4,NA,265,NA,NA,NA,0,NA,NA,NA
"216","Ben Troupe",8,57,2.24561403508772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ben-troupe-1",NA,42,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Florida",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"217","Jerame Tuman",6,123,0.780487804878049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jerame-tuman-1",NA,72,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Michigan",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"218","Ben Utecht",11,51,3.45098039215686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ben-utecht-1",NA,90,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Minnesota",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"219","C.J. Uzomah",9,61,2.36065573770492,"Career",-5.5,NA,2,0,0,NA,NA,NA,NA,"5-Jun",NA,NA,1,0,NA,4,NA,50,1,3,0.8,"cj-uzomah-1",NA,42,"TE",0,88.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Auburn",NA,7,NA,264,NA,NA,NA,NA,NA,NA,NA
"220","Nick Vannett",5,55,1.45454545454545,"Career",NA,0,NA,0,0,0,0,NA,NA,"6-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"nick-vannett-1",NA,36,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Ohio State",1,6,NA,260,NA,NA,NA,0,NA,NA,NA
"221","Clive Walford",7,52,2.15384615384615,"Career",NA,0,NA,0,0,0,0,NA,NA,"4-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"clive-walford-1",NA,84,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Miami (FL)",3,14,NA,263,NA,NA,NA,0,NA,NA,NA
"222","Brian Waters",106,186,9.11827956989247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"brian-waters-1",NA,60,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"North Texas",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"223","D.J. Williams",1,35,0.457142857142857,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dj-williams-1",NA,60,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Arkansas",3,10,NA,NA,NA,NA,NA,0,NA,NA,NA
"224","Luke Willson",13,94,2.21276595744681,"Career",NA,2,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luke-willson-1",NA,54,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",7,0,"Rice",9,9,NA,NA,NA,NA,NA,0,NA,NA,NA
"225","Maxx Williams",6,58,1.6551724137931,"Career",NA,2,NA,0,0,0,0,NA,NA,"4-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"maxx-williams-1",NA,78,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Minnesota",3,13,NA,250,NA,NA,NA,0,NA,NA,NA
"226","Kris Wilson",3,97,0.494845360824742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"kris-wilson-1",NA,90,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Pitt",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"227","Mike Windt",10,132,1.21212121212121,"Career",NA,1,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"mike-windt-1",NA,NA,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Cincinnati",2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"228","Kellen Winslow",43,105,6.55238095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kellen-winslow-1",NA,54,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Miami (FL)",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"229","Jason Witten",118,255,7.40392156862745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"jason-witten-1",NA,42,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Tennessee",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"230","George Wrighster",9,67,2.14925373134328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"george-wrighster-1",NA,48,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Oregon",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
